"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.404719640109107,0.299962886461508,0.227318246561426,0.0471655112569233,0.020833715611036
"Sample2",0.760732397076521,0.152286810276291,0.0577708345953054,0.0200134037687451,0.009196554283137
"Sample3",0.390024751756856,0.376428499816314,0.200256884396312,0.0211586087154626,0.0121312553150545
"Sample4",0.359211272539992,0.569802784036288,0.0490328892506371,0.0144485709330012,0.00750448324008162
"Sample5",0.486378508914832,0.216446771944463,0.185831790860627,0.0749841407277714,0.0363587875523061
"Sample6",0.651994148128911,0.195019219111705,0.12609214826885,0.0181975958182935,0.00869688867224045
"Sample7",0.439673066252306,0.400326067089073,0.119387479600713,0.0268841651715002,0.013729221886407
"Sample8",0.36383695701668,0.487306498915205,0.0812255895194982,0.0454746369349413,0.0221563176136761
"Sample9",0.201523100033884,0.254963842379949,0.362028681178024,0.120229133517497,0.0612552428906466
"Sample10",0.805445903003504,0.0605167306077731,0.0608089354440859,0.0496231657691292,0.023605265175508
"Sample11",0.54961209515229,0.304224079310878,0.112369493475684,0.0215470518797848,0.0122472801813628
"Sample12",0.847851935322211,0.0508671989981304,0.0819379918824692,0.0131061398232426,0.00623673397394724
"Sample13",0.673167246148574,0.232560901177955,0.0621447237485888,0.0217861172787888,0.0103410116460939
"Sample14",0.364547255800704,0.246690252616174,0.276539454757683,0.0729277256262121,0.0392953111992272
"Sample15",0.654329093367045,0.292461861338808,0.0302461999034913,0.01509504890268,0.00786779648797604
"Sample16",0.580463535662205,0.234832689115895,0.132657832896539,0.0353611631645089,0.0166847791608526
"Sample17",0.626942947526483,0.293279471074681,0.0529486989721946,0.0183332684408364,0.00849561398580495
"Sample18",0.423858696837314,0.421518079489606,0.119146503342432,0.0229799065914242,0.0124968137392235
"Sample19",0.949166045430579,0.0322785524588757,0.0112173056756682,0.00515050683061842,0.00218758960425871
"Sample20",0.578120866944548,0.201507923585368,0.183951529999021,0.0257737455980719,0.0106459338729915
"Sample21",0.561564358630313,0.293743960466066,0.0863814132847728,0.0384534709949581,0.0198567966238895
"Sample22",0.583805206103032,0.218103325004953,0.104685103686608,0.0611389315685807,0.0322674336368267
"Sample23",0.451576819614474,0.314080384693138,0.126996167917547,0.0709202082320184,0.0364264195428222
"Sample24",0.588439371515407,0.180039833535486,0.180921092199814,0.0328909926814185,0.0177087100678753
"Sample25",0.705282105200777,0.183258477177845,0.0781482213191868,0.0225720094552511,0.0107391868469402
