"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.3789137473235,0.133185976659445,0.273087701614605,0.160179408090775,0.0546331663116748
"Sample2",0.279085816701706,0.0688176727923744,0.474301899938299,0.14213024917147,0.0356643613961505
"Sample3",0.683259383519029,0.147435738455506,0.132858593234595,0.033230257797864,0.00321602699300713
"Sample4",0.102632319956879,0.274308266832577,0.431030747735913,0.182076313011754,0.00995235246287821
"Sample5",0.280914203113979,0.225265506684121,0.284088656910438,0.139264531145103,0.0704671021463582
"Sample6",0.555593929262308,0.224963894827617,0.0915064489635216,0.104352060712905,0.023583666233649
"Sample7",0.553662392850542,0.219488361401739,0.158494933988255,0.0514421094748805,0.0169122022845845
"Sample8",0.825053603217523,0.0343083083736746,0.0901192528647621,0.0496070037896818,0.000911831754358459
"Sample9",0.36864959517802,0.103377540352935,0.397390931252588,0.0681128482646692,0.0624690849517881
"Sample10",0.234504629421624,0.253428856626462,0.359902647515957,0.0955960427264376,0.0565678237095192
"Sample11",0.528118526388288,0.268890668784806,0.0841035967660182,0.0811186782787425,0.0377685297821448
"Sample12",0.348449700130106,0.518002809686761,0.0547216642188338,0.0576047098440422,0.0212211161202571
"Sample13",0.345710452190559,0.0406816529334415,0.282028151350239,0.266038587140296,0.0655411563854643
"Sample14",0.417166533947406,0.00723488728031261,0.383930405905776,0.16402311526552,0.0276450576009862
"Sample15",0.657841706031016,0.306209465157258,0.0179142398214531,0.00825948559525409,0.00977510339501835
"Sample16",0.604694851982815,0.136961027609878,0.185123290553838,0.0228518522624895,0.0503689775909798
"Sample17",0.548903892801705,0.241225214913043,0.12120101150002,0.0689042390203967,0.0197656417648351
"Sample18",0.0574318475403741,0.499926735285625,0.25103286934747,0.150468888641612,0.0411396591849186
"Sample19",0.603807986825898,0.190875199410733,0.114635871439223,0.0902513967921514,0.000429545531994618
"Sample20",0.707556955870076,0.118724785869323,0.135272772678004,0.0329427649214303,0.00550272066116637
"Sample21",0.330188780577286,0.535975895388204,0.110987235170841,0.0116051447203378,0.0112429441433317
"Sample22",0.531961635193794,0.167654486099551,0.217498379213721,0.0469649376086752,0.0359205618842583
"Sample23",0.585463260313219,0.267803446085366,0.0839468278562565,0.0627127511246614,7.37146204971284e-05
"Sample24",0.722340863477112,0.131924172346574,0.106377270637699,0.0359454685507096,0.00341222498790496
"Sample25",0.267862314316008,0.327500713976959,0.280304911432436,0.0723796183875028,0.0519524418870951
