"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.987424013208665,0.00729373713032247,0.00318984131052217,0.00171075308634603,0.00038165526414398
"Sample2",0.933457674834773,0.0400824265989121,0.0154778130871801,0.00913832778175484,0.0018437576973796
"Sample3",0.982340470536051,0.0112195427891156,0.00387155029210546,0.00210347700199052,0.000464959380737406
"Sample4",0.971606436004619,0.0179217299367878,0.00590205739600775,0.00374459139186263,0.000825185270723236
"Sample5",0.986405447567189,0.00737125448201063,0.00366903075966635,0.00209676051728613,0.000457506673847496
"Sample6",0.95781911267831,0.0257570371494826,0.00982649495031878,0.00544651803248864,0.00115083718939955
"Sample7",0.992546124555149,0.00428322858122354,0.00197798154084267,0.00098252504239015,0.000210140280394304
"Sample8",0.555645920504863,0.246999361195732,0.112663292957846,0.0691458350483332,0.0155455902932252
"Sample9",0.982822708604518,0.00937734106260669,0.00480703791570916,0.00245286712530618,0.000540045291860267
"Sample10",0.949544247132805,0.0291725684243606,0.0129635173443664,0.00682121011671285,0.00149845698175504
"Sample11",0.941624500724525,0.039016951215653,0.0121409002335852,0.00592867773351171,0.00128897009272475
"Sample12",0.744144976002721,0.141874005686645,0.0719622527506037,0.0347089094758633,0.00730985608416684
"Sample13",0.971202279669876,0.0165685612623257,0.00725233475549773,0.00412897396047156,0.000847850351829019
"Sample14",0.999832808256801,9.17548142688961e-05,4.49699163082767e-05,2.47061199299615e-05,5.76089269198996e-06
"Sample15",0.964440340744909,0.0162449016621806,0.0117966264223765,0.00627897373605581,0.00123915743447784
"Sample16",0.873735731781486,0.0610707623643795,0.0387313091523866,0.0215936406524689,0.00486855604927896
"Sample17",0.987069240448509,0.00696041934639394,0.00350696223940624,0.00202925703140925,0.000434120934281615
"Sample18",0.98990156539922,0.00517503576532472,0.00261141035498572,0.00192123356928103,0.000390754911188389
"Sample19",0.931227499945348,0.036829347603879,0.0195641236314157,0.0101139651085534,0.00226506371080422
"Sample20",0.800785681286798,0.124402582273836,0.0450136700663878,0.0246539894579825,0.00514407691499531
"Sample21",0.919484728887921,0.0396186396924021,0.025530576685734,0.0126663280776359,0.0026997266563067
"Sample22",0.84019340842036,0.0838898755093547,0.0434315399456301,0.0273299263293341,0.00515524979532071
"Sample23",0.984188824173511,0.00787437504354506,0.00450695848493279,0.00281114245506046,0.000618699842951184
"Sample24",0.990268060754509,0.00629625661911011,0.0021664326906772,0.00105274642314948,0.000216503512554415
"Sample25",0.998860017559521,0.000705510353786321,0.000247214194164047,0.000154790846852218,3.24670456760511e-05
