"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.487899359426095,0.0123554489500323,0.256418621094957,0.240225325026972,0.00310124550194385
"Sample2",0.740821973299161,0.168752251351968,0.056554115042627,0.0262967502533143,0.00757491005293018
"Sample3",0.39759980296282,0.131764734999873,0.296635257647142,0.161043441019573,0.0129567633705919
"Sample4",0.151566113019083,0.283070893309821,0.392574004841885,0.142421143533986,0.0303678452952259
"Sample5",0.23151096483155,0.510291781975466,0.183978475833214,0.0725283965362105,0.00169038082355905
"Sample6",0.305183090542095,0.507724853873646,0.129854892896481,0.0519618045350488,0.00527535815272923
"Sample7",0.494923115574704,0.188715340198089,0.141009975271451,0.13761583473711,0.037735734218646
"Sample8",0.53287280490985,0.168454651139872,0.209643031303559,0.0888988560198263,0.000130656626892961
"Sample9",0.374171740961444,0.27269074138158,0.217180032700595,0.106197129596519,0.0297603553598622
"Sample10",0.174727064348497,0.25585402509314,0.44476710697832,0.0449808933919608,0.0796709101880822
"Sample11",0.550358368284371,0.284183692222986,0.0981328895261675,0.0385014208364392,0.0288236291300367
"Sample12",0.204208888641916,0.404152548940694,0.209352952252142,0.0913901994959183,0.0908954106693302
"Sample13",0.492373249549127,0.235139546423654,0.191091006967639,0.0756895723731918,0.00570662468638723
"Sample14",0.132894109459148,0.781323168702985,0.055664495531163,0.0258746929883317,0.00424353331837279
"Sample15",0.452023871239838,0.0660825388732566,0.28020448627629,0.133329258837419,0.0683598447731968
"Sample16",0.2009655886186,0.400818464177971,0.174746889884613,0.0581502576788254,0.165318799639991
"Sample17",0.395219110555494,0.527996806715616,0.0624471495850511,0.0142269080932569,0.000110025050582836
"Sample18",0.631101567375521,0.219794629286075,0.131790728745245,0.010364847638553,0.0069482269546058
"Sample19",0.138219253227428,0.197683601598347,0.399363766549562,0.0709335111098973,0.193799867514766
"Sample20",0.701548151083344,0.122450942878156,0.145595039337952,0.0295489974848742,0.000856869215674169
"Sample21",0.505251751850245,0.263617590548052,0.14258216357259,0.0317130655544651,0.0568354284746489
"Sample22",0.429786891891232,0.200290789439149,0.269628538926712,0.0874619360620655,0.012831843680841
"Sample23",0.271486571244093,0.552476755287038,0.121431526473871,0.0453642572894859,0.0092408897055129
"Sample24",0.662057655086967,0.109906878158336,0.133380671240802,0.0635149107328046,0.0311398847810899
"Sample25",0.4389928509109,0.217249322439617,0.163716063530655,0.175659323061313,0.0043824400575154
