"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.957292112460529,0.027683856475375,0.0109620921517451,0.00274258491113178,0.00131935400121878
"Sample2",0.440142478786019,0.354165806997807,0.175588525377532,0.0204719840354055,0.00963120480323643
"Sample3",0.660561024518331,0.321517610854354,0.0113216923011224,0.00435723751444931,0.00224243481174327
"Sample4",0.613425120415196,0.179793665014258,0.169636394714132,0.0239434398947307,0.0132013799616829
"Sample5",0.578402991369941,0.20741436472943,0.116894351337122,0.065695989782366,0.031592302781141
"Sample6",0.774869508695723,0.101866120434824,0.0667075053040194,0.040135911724491,0.016420953840942
"Sample7",0.772520068094606,0.191398212730365,0.0238056535707939,0.00804106884526226,0.00423499675897331
"Sample8",0.792395041841417,0.132511854669622,0.0580831332656498,0.0118427376574195,0.00516723256589173
"Sample9",0.738731047296881,0.186460097445206,0.053035677316939,0.0149992668556901,0.0067739110852837
"Sample10",0.305154723292062,0.571147549134906,0.087670581443017,0.0242830847435573,0.0117440613864583
"Sample11",0.411919014232669,0.389420673849151,0.155157668139667,0.028800703289286,0.0147019404892266
"Sample12",0.650180301821451,0.109153335813058,0.194073181497501,0.0311236255515559,0.0154695553164337
"Sample13",0.718638388929028,0.231225070914691,0.0289936647997425,0.0136483764263037,0.00749449893023544
"Sample14",0.774102654519894,0.173344943633942,0.0326061370238001,0.0133433447814451,0.00660292004091912
"Sample15",0.713077429636206,0.117917689606915,0.10188604738733,0.0449777147306902,0.0221411186388581
"Sample16",0.551815195546101,0.294508484832705,0.091445681373503,0.0390669355718122,0.0231637026758797
"Sample17",0.386732592052067,0.416987703378436,0.103509744786078,0.0622407821435924,0.0305291776398265
"Sample18",0.534420150437486,0.362653588076728,0.064133266967013,0.026162674428562,0.0126303200902114
"Sample19",0.455516729243531,0.33087201142988,0.129480914880214,0.0574887575797968,0.0266415868665775
"Sample20",0.893820488996943,0.0811619687487053,0.0166794306258174,0.00584172491327984,0.00249638671525418
"Sample21",0.472502661120364,0.270814589855261,0.147432842056538,0.0768779334630821,0.0323719735047545
"Sample22",0.315719401267398,0.45970869719924,0.153688174953552,0.0466176764249189,0.0242660501548911
"Sample23",0.281834609405608,0.471655544539157,0.154779442964707,0.0616718033643163,0.0300585997262124
"Sample24",0.110579932097078,0.53266397121176,0.258046581487165,0.068088794220691,0.030620720983305
"Sample25",0.58054231287134,0.258030702305698,0.125177296762996,0.0250830538226647,0.0111666342373023
