"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.587832435113238,0.25266650985289,0.0807847430317761,0.054085528874462,0.0246307831276333
"Sample2",0.731836627336027,0.177748396165287,0.0592589592682566,0.0203013423063476,0.0108546749240818
"Sample3",0.618960290400548,0.13095404566634,0.177467505049955,0.0509479455556153,0.0216702133275429
"Sample4",0.601804708979508,0.141503238809549,0.190842231866923,0.0441729123966891,0.0216769079473309
"Sample5",0.45032092741373,0.351619906169973,0.148787761852759,0.0333652709961521,0.0159061335673857
"Sample6",0.390931677119749,0.52010658092597,0.0688318697053919,0.0139029494166164,0.00622692283227279
"Sample7",0.84930176402551,0.108758513939292,0.0337244046363453,0.00575607505309094,0.00245924234576101
"Sample8",0.68816527207152,0.261477372706195,0.0297232747123524,0.0139521503422573,0.00668193016767544
"Sample9",0.866010799192207,0.0967303463304203,0.0264741149155588,0.00722337464719145,0.00356136491462234
"Sample10",0.34488782815454,0.408594295704948,0.157392850409829,0.0610715300611572,0.0280534956695259
"Sample11",0.801358782673158,0.0654782609133013,0.104479814867269,0.0183846900572002,0.0102984514890717
"Sample12",0.617975617012318,0.142087394167003,0.144939056924788,0.0643046362341158,0.0306932956617749
"Sample13",0.45411067012159,0.389754024718058,0.110320716626559,0.031000177906931,0.0148144106268619
"Sample14",0.277864561880882,0.21261235140858,0.251626970928798,0.15855979108088,0.0993363247008599
"Sample15",0.513819695669595,0.273829322412935,0.130608495095526,0.0535648879080211,0.0281775989139227
"Sample16",0.614896572118753,0.112048060100894,0.169312376310517,0.0668564817195184,0.0368865097503183
"Sample17",0.609323290971698,0.227363228315764,0.12615896101687,0.0241468586373373,0.0130076610583297
"Sample18",0.827254351768909,0.143602681593473,0.015516985357444,0.00894999893295094,0.00467598234722255
"Sample19",0.816421173133792,0.0637419505317764,0.0783000020127178,0.0278343259673511,0.0137025483543629
"Sample20",0.456935610580212,0.287211199795162,0.188777133168004,0.0470620754819112,0.0200139809747114
"Sample21",0.553747348581616,0.305308701891488,0.0870615196115836,0.0385097146346925,0.0153727152806206
"Sample22",0.483230493926601,0.147218372150387,0.242739896928005,0.0861280329894875,0.0406832040055195
"Sample23",0.588733882933142,0.131352996932299,0.207278082803389,0.0487076245995429,0.0239274127316272
"Sample24",0.594543096254567,0.228265315121853,0.0989561798587922,0.0517192803524585,0.0265161284123299
"Sample25",0.552373621337366,0.386699878169941,0.0420573789219436,0.0124001267502596,0.00646899482048925
