"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.720197516067368,0.0609939687439668,0.196268528407713,0.0107720156484258,0.0117679711325262
"Sample2",0.30422618353687,0.0192900211923164,0.395879048319248,0.0883796235796961,0.192225123371869
"Sample3",0.370676726031305,0.0545032060949567,0.337520913873094,0.236329861638842,0.000969292361802293
"Sample4",0.228435468707786,0.284069553139031,0.178461356368305,0.293498375954149,0.0155352458307291
"Sample5",0.87469660931957,0.0496184621403013,0.0509427097832613,0.0243722795835483,0.000369939173319286
"Sample6",0.155208362373587,0.405975210484897,0.289955564706745,0.060275859913694,0.0885850025210765
"Sample7",0.121429930566798,0.404094052817775,0.313147046925792,0.123555219049546,0.0377737506400894
"Sample8",0.359020150496839,0.151018086230466,0.290695448144742,0.110103691283985,0.0891626238439693
"Sample9",0.0809275418240156,0.0134457306020446,0.653192215072335,0.248850583750318,0.00358392875128641
"Sample10",0.639013340585073,0.241924156676038,0.0734561800528943,0.0361346932826469,0.00947162940334779
"Sample11",0.816750882214094,0.000498303431509578,0.13581050410245,0.0453358655385968,0.00160444471335007
"Sample12",0.559458309973922,0.271553233292767,0.101220795307492,0.0600391709602599,0.00772849046555863
"Sample13",0.428953737415483,0.10757227647183,0.366359461249453,0.0706853985585498,0.0264291263046842
"Sample14",0.325380443160307,0.129252996740082,0.329445344078102,0.167062792861497,0.0488584231600124
"Sample15",0.788691375375989,0.0321621612270855,0.127970630216444,0.0347725629264248,0.0164032702540573
"Sample16",0.136181985028752,0.280899720167193,0.42856785531054,0.0891287459044265,0.0652216935890882
"Sample17",0.300207554132593,0.176033089628035,0.306848308676401,0.166961634004459,0.0499494135585126
"Sample18",0.163239642620948,0.417692699130002,0.279829271157039,0.108372567061039,0.0308658200309719
"Sample19",0.592811060547254,0.174144817148544,0.100303617459437,0.100817650522932,0.0319228543218327
"Sample20",0.160404297566899,0.114135846322977,0.623505688854496,0.0413111689366774,0.0606429983189504
"Sample21",0.824431453557768,0.105086267979785,0.0560583948525602,0.0104202961631594,0.00400358744672762
"Sample22",0.548725175714247,0.163332837031278,0.182766170303968,0.0253286238128648,0.0798471931376422
"Sample23",0.154920356420387,0.396772766409409,0.314787767556609,0.110936419114837,0.0225826904987583
"Sample24",0.516727483051324,0.377464597246808,0.049389494779325,0.0289151353826882,0.0275032895398542
"Sample25",0.619687421161551,0.0918183899468318,0.235373296009988,0.00773217261652227,0.0453887202651066
