"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.371721389343444,0.347592975349429,0.195406732531203,0.079364699950417,0.0059142028255068
"Sample2",0.602087178088229,0.0976363858042754,0.22284411681713,0.0482844531085932,0.0291478661817725
"Sample3",0.426973354068011,0.219536520177023,0.254476964806922,0.016543507283208,0.0824696536648355
"Sample4",0.658256036143319,0.0600156122012617,0.160900043697316,0.118884400146801,0.00194390781130256
"Sample5",0.71856151661486,0.101739496317146,0.128792862446414,0.0358687082606022,0.0150374163609776
"Sample6",0.369123795668503,0.277024499655482,0.256129592394736,0.0883836942467041,0.00933841803457477
"Sample7",0.607264423685055,0.273168229618305,0.0755118609103852,0.0185993462969904,0.0254561394892641
"Sample8",0.406402444752801,0.0486496802686874,0.348659394985209,0.0986572540690449,0.0976312259242577
"Sample9",0.527850215404939,0.155367285618634,0.255457271827454,0.0446468765808393,0.0166783505681339
"Sample10",0.144518672346342,0.553103839907911,0.25731999995665,0.0292061320438757,0.0158513557452214
"Sample11",0.541218170850058,0.0434361519781856,0.191736058478901,0.0597148861199148,0.16389473257294
"Sample12",0.306335461071358,0.305920323385576,0.269160491001972,0.0241368972798787,0.0944468272612147
"Sample13",0.528704838631991,0.126850083449395,0.20410530366411,0.0645757051170972,0.0757640691374071
"Sample14",0.213133224753768,0.293318364953313,0.283081529377655,0.169376561119081,0.0410903197961833
"Sample15",0.410884797037444,0.0302689674455403,0.368849208098127,0.0525925925053691,0.13740443491352
"Sample16",0.376460645847432,0.29170529650031,0.272233278636543,0.0548382828292471,0.00476249618646761
"Sample17",0.487166634086435,0.373898202689014,0.0730818909701924,0.0308129929568961,0.0350402792974626
"Sample18",0.205915708124133,0.243518462703851,0.292974252467174,0.244485960767594,0.0131056159372476
"Sample19",0.0814748468802338,0.574573623930067,0.17835632664907,0.149400825046967,0.0161943774936622
"Sample20",0.23300073757759,0.531138857166063,0.132701894660523,0.0939436488743193,0.0092148617215044
"Sample21",0.334488481332673,0.42078425050976,0.157118208576419,0.0598137759498933,0.0277952836312551
"Sample22",0.793815830372999,0.125223972893294,0.0570119741134661,0.0214700010126239,0.00247822160761745
"Sample23",0.320586365930622,0.440081225588371,0.14302334948101,0.0695321758975635,0.0267768831024334
"Sample24",0.404508269095822,0.182678559224071,0.260627453497074,0.02688519176076,0.125300526422273
"Sample25",0.596614163950773,0.120616618426334,0.208994188018253,0.0409787439410549,0.0327962856635849
