"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.175043656504535,0.215136818562551,0.409915398975302,0.166325933917625,0.0335781920399863
"Sample2",0.155274073156269,0.705234275026087,0.102059263576755,0.0259093249129614,0.0115230633279281
"Sample3",0.21446647865686,0.245158735329802,0.319858310954771,0.174783232631423,0.0457332424271438
"Sample4",0.629262179285273,0.198444075380172,0.109909609451707,0.0498427442451014,0.0125413916377472
"Sample5",0.147168966708468,0.198236164070838,0.445367274727776,0.162914571609778,0.0463130228831392
"Sample6",0.589512874998087,0.113418226045284,0.22954256207074,0.0524681291721562,0.0150582077137333
"Sample7",0.35682785695103,0.254880841468135,0.185294485364353,0.168378439836297,0.0346183763801856
"Sample8",0.643865745707183,0.0885271632513122,0.233180402602215,0.0224733200544582,0.0119533683848311
"Sample9",0.461308683630932,0.227571532801306,0.234621289477853,0.050326561601324,0.0261719324885841
"Sample10",0.473419805860866,0.388037280165769,0.0834186223392163,0.0402978490965869,0.0148264425375622
"Sample11",0.230800277720521,0.360532179178625,0.326251595093121,0.0571082316420073,0.0253077163657265
"Sample12",0.531012702006756,0.222792801113557,0.146887464028379,0.089599255503505,0.00970777734780362
"Sample13",0.20887706500438,0.206445346674222,0.398993399068759,0.139106339451549,0.0465778498010894
"Sample14",0.811619408819212,0.078683839785383,0.0606340878220277,0.0392500211306144,0.00981264244276264
"Sample15",0.464821843560936,0.34074260907652,0.113210419725685,0.0662690240650948,0.014956103571764
"Sample16",0.592166819707722,0.254828393382637,0.113917925746355,0.0287601873606923,0.0103266738025939
"Sample17",0.669007632472989,0.203396513575609,0.0869577921815819,0.0286566227323319,0.0119814390374884
"Sample18",0.761444596980381,0.0467118430903879,0.0970775220532005,0.0792522772571085,0.0155137606189219
"Sample19",0.25799202196048,0.449880376669353,0.245276985426934,0.0353703989481281,0.0114802169951046
"Sample20",0.934583841729906,0.0121070607191177,0.0382106086944276,0.0111616280130999,0.00393686084344891
"Sample21",0.467466901879504,0.0930013875270876,0.274165411633281,0.133234136891026,0.032132162069101
"Sample22",0.205737972353314,0.535513755787788,0.220317216027807,0.0257301418677403,0.0127009139633501
"Sample23",0.484020960953794,0.281446498550335,0.166692902487497,0.0499117671370733,0.0179278708713
"Sample24",0.502744316523391,0.161662326870793,0.270023156711589,0.0483512789059111,0.0172189209883161
"Sample25",0.141228057839959,0.471311186396047,0.280435547390879,0.0706688518257049,0.0363563565474105
