"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.450689157148675,0.389473782772813,0.11557267786238,0.0319323830847176,0.012331999131414
"Sample2",0.377624039621232,0.201606273369315,0.303903022133254,0.0906048385137929,0.0262618263624057
"Sample3",0.310559612832979,0.467606213595095,0.146343102008378,0.054572033960944,0.020919037602604
"Sample4",0.554298494962073,0.0485130578826094,0.327439202280365,0.0563411144097743,0.0134081304651778
"Sample5",0.649969363254497,0.116938466348735,0.162811549272146,0.0521430578841788,0.0181375632404425
"Sample6",0.436678599447497,0.232796575765825,0.227219571465594,0.081160556590326,0.0221446967307577
"Sample7",0.50744293088381,0.262416893179968,0.139543034706666,0.0683880313658634,0.0222091098636924
"Sample8",0.195030130235885,0.433375281286387,0.256289888054611,0.0724182241933019,0.0428864762298146
"Sample9",0.670165240424454,0.112730254228986,0.140499872452361,0.0640861237059956,0.0125185091882029
"Sample10",0.0718646669677585,0.201906338752818,0.469886534765004,0.206631456513929,0.0497110030004905
"Sample11",0.611858007711764,0.129791222022322,0.208885759439634,0.0416134819811957,0.00785152884508365
"Sample12",0.0355361273345525,0.607492239098023,0.206032059367806,0.114645320870724,0.0362942533288944
"Sample13",0.455387535403233,0.276504239336176,0.19962572303864,0.0597290127752975,0.00875348944665342
"Sample14",0.439042213141371,0.165161079297693,0.231321279397625,0.118328374602688,0.0461470535606229
"Sample15",0.173156541986391,0.0899765859378556,0.322801233973805,0.35751578269338,0.0565498554085683
"Sample16",0.177071069472851,0.33666456675431,0.405606535379046,0.0603712364719251,0.0202865919218682
"Sample17",0.253009168838906,0.555957515819722,0.163384488269537,0.0197763646423313,0.0078724624295046
"Sample18",0.329228020809212,0.599769575485912,0.0510306215160556,0.017051172949291,0.00292060923952901
"Sample19",0.290829910642806,0.298450738610333,0.282488287566166,0.10622001383107,0.0220110493496253
"Sample20",0.401372971851034,0.267558712076192,0.284070712786253,0.033190643704693,0.0138069595818283
"Sample21",0.360656503664492,0.228958733186082,0.330438017136069,0.0638527539672001,0.0160939920461569
"Sample22",0.128318532744399,0.185764435695773,0.478517222595354,0.151898396963594,0.0555014120008799
"Sample23",0.369567492941057,0.135958221206273,0.396260658322681,0.0707217110609291,0.0274919164690607
"Sample24",0.395177446308806,0.290470939115286,0.213861335303758,0.0885681426521292,0.0119221366200211
"Sample25",0.679235998108522,0.139992519928376,0.114631661891335,0.052773978347865,0.0133658417239017
