"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.797197773018438,0.0875599844627131,0.0846397395666131,0.0305485055704393,5.39973817961156e-05
"Sample2",0.352541293289615,0.40241050968326,0.130875404561908,0.0989074529162795,0.0152653395489374
"Sample3",0.374724485845244,0.0841794118242001,0.377041834405152,0.0717453192607109,0.0923089486646931
"Sample4",0.507852088010286,0.288270076690588,0.159816676146888,0.0434280269163557,0.000633132235881968
"Sample5",0.319190620793162,0.295959384712078,0.268731874906588,0.0814862428058499,0.0346318767823227
"Sample6",0.416893289976748,0.485529395256681,0.0845572571289857,0.0122832586588848,0.000736798978700605
"Sample7",0.511533601413107,0.209929966581217,0.202125480036422,0.0604190890976817,0.0159918628715719
"Sample8",0.368346019028955,0.270091771099933,0.260674827972072,0.0989443859812874,0.00194299591775218
"Sample9",0.337752831596979,0.212196614629485,0.313077607024418,0.0779681384010902,0.0590048083480274
"Sample10",0.44956989377664,0.275847223779953,0.156418436406785,0.0692155834877023,0.0489488625489196
"Sample11",0.218826638549279,0.0832746768467504,0.45384608676086,0.242607333262076,0.00144526458103528
"Sample12",0.438390652332676,0.239546675676148,0.175154671774618,0.0981960633305682,0.0487119368859897
"Sample13",0.451084635290329,0.401017780545896,0.0952694558927023,0.0173966381487194,0.035231490122353
"Sample14",0.525002464899556,0.0746800512208954,0.325981788880904,0.0488611855723114,0.0254745094263327
"Sample15",0.186658034742795,0.45339342603845,0.242056696695278,0.116834761897918,0.00105708062555952
"Sample16",0.398484530693457,0.471290056176699,0.0870679558305715,0.0239003819723277,0.0192570753269453
"Sample17",0.519494730050067,0.328240881048338,0.117288022279316,0.0219671869367651,0.013009179685514
"Sample18",0.699096049447125,0.147473317286605,0.103892272181868,0.0287378694880343,0.0208004915963679
"Sample19",0.380497639534819,0.232979757657955,0.164564118693951,0.107238245927301,0.114720238185974
"Sample20",0.112274048709142,0.473646484742321,0.276780608256467,0.0848134855478766,0.0524853727441931
"Sample21",0.587018904730741,0.00353810951081027,0.294101171196798,0.0741232673022256,0.0412185472594245
"Sample22",0.579208836327283,0.139271399426273,0.215961982830606,0.0553656582269408,0.0101921231888968
"Sample23",0.430140323248575,0.243188744528797,0.163422177707177,0.0718298437582962,0.0914189107571548
"Sample24",0.161195308313117,0.10674998704321,0.563040962140135,0.11680247281095,0.0522112696925881
"Sample25",0.85731965584352,0.0530079974844524,0.0498576473326132,0.00711393735085761,0.032700761988557
