"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.208000306841224,0.366172928460922,0.289159119944443,0.101644301490851,0.0350233432625599
"Sample2",0.238807742432685,0.46408001439123,0.197475009297088,0.073907863885886,0.0257293699931109
"Sample3",0.591203953695355,0.217613193835773,0.126056183613025,0.0475931625557109,0.0175335063001356
"Sample4",0.403872217891065,0.390650072398001,0.167856418384579,0.0268956399027676,0.0107256514235867
"Sample5",0.541658674188527,0.269622466964765,0.130178555083448,0.0439312033632682,0.0146091003999915
"Sample6",0.575019934922915,0.180270841898184,0.203447312881149,0.0303507064304404,0.0109112038673117
"Sample7",0.289785597149062,0.101456410538535,0.335441127695288,0.171488506493732,0.101828358123383
"Sample8",0.451291577293601,0.332889632896188,0.15466914364675,0.0488407532165063,0.0123088929469548
"Sample9",0.713023392783222,0.0961074410420624,0.104130755317039,0.0713595287764513,0.0153788820812246
"Sample10",0.477031675969553,0.350997596254788,0.0624712515195395,0.0941875477329543,0.0153119285231653
"Sample11",0.555165249622623,0.185894200751175,0.201568558305063,0.0517403623554026,0.00563162896573643
"Sample12",0.104729685923485,0.312448703278185,0.296816241167779,0.257947631754531,0.0280577378760206
"Sample13",0.34540862692226,0.459746953976651,0.104137926486714,0.0688052147991109,0.0219012778152638
"Sample14",0.42173515870067,0.293457469905954,0.202659968028782,0.0643684299473062,0.0177789734172877
"Sample15",0.427200209574589,0.457890065006679,0.0520734631398658,0.043236072390092,0.0196001898887742
"Sample16",0.538814015275238,0.247948167241593,0.109295821789522,0.0767787255395008,0.0271632701541451
"Sample17",0.330692927573061,0.367630884198983,0.218501983040428,0.0671495355569436,0.0160246696305846
"Sample18",0.217680887648439,0.0891098505455098,0.486970519861701,0.149832571181816,0.0564061707625344
"Sample19",0.25373967024474,0.225804840778679,0.328972384734942,0.155106270416159,0.0363768338254804
"Sample20",0.688353193509812,0.159301109317947,0.113102905456745,0.0325180228473618,0.00672476886813328
"Sample21",0.166193142271203,0.389470310542607,0.2610858326632,0.163877105098302,0.0193736094246881
"Sample22",0.408970715277035,0.0486664543187644,0.343022000461875,0.158486791952762,0.0408540379895626
"Sample23",0.294627641664379,0.12945392194282,0.391041290013904,0.157778477808982,0.0270986685699147
"Sample24",0.803306596229104,0.114715390057319,0.048528347988983,0.0236956387077716,0.0097540270168229
"Sample25",0.0973143243477654,0.169111987366404,0.357586755424217,0.3296923066403,0.046294626221314
