"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.437635713023496,0.430826907968529,0.0627810405020429,0.0463340619988838,0.0224222765070479
"Sample2",0.39761138070001,0.25477470162992,0.206787230176564,0.0985460751510488,0.0422806123424572
"Sample3",0.226102216131122,0.121828803288991,0.476525513722351,0.117956851841872,0.0575866150156641
"Sample4",0.595879709864797,0.151245712013787,0.134308969926362,0.0568971913798644,0.0616684168151892
"Sample5",0.40444099784911,0.297752403361193,0.203125585431695,0.0583316431152557,0.0363493702427461
"Sample6",0.711882432217747,0.164160218507133,0.0859056929851161,0.026036826408324,0.0120148298816797
"Sample7",0.601272674012462,0.0330347663150683,0.199691662481712,0.163060700072206,0.00294019711855195
"Sample8",0.287219212908664,0.293441184959186,0.280682854933657,0.112552277660069,0.0261044695384245
"Sample9",0.252525910157215,0.27745435077431,0.35689508324943,0.0759633686554382,0.0371612871636078
"Sample10",0.367523769327655,0.337599870286247,0.165091410363407,0.12189616709334,0.00788878292935133
"Sample11",0.328225153610477,0.234779703447457,0.343653545993655,0.0615449951623474,0.0317966017860632
"Sample12",0.938005563694012,0.0187856145166141,0.0339923544160769,0.00753604652722861,0.00168042084606886
"Sample13",0.158466318746571,0.0899502031522551,0.511342257260353,0.0361849256914389,0.204056295149382
"Sample14",0.316142356465267,0.610210617399356,0.0541413684960098,0.00971729423017864,0.00978836340918835
"Sample15",0.489716194549575,0.0842791288424902,0.280139785188388,0.028987778237316,0.116877113182231
"Sample16",0.240446541623006,0.278155911246269,0.320461985562114,0.150487627986706,0.0104479335819048
"Sample17",0.329131367028741,0.371217069472493,0.251500013048229,0.0391416892994297,0.00900986115110685
"Sample18",0.64093185020659,0.137251241990635,0.149064510912943,0.0374985920667597,0.0352538048230715
"Sample19",0.461647997021085,0.33737082415065,0.107110462493737,0.0753315889145018,0.0185391274200258
"Sample20",0.306771897089575,0.46451917417883,0.173491046942512,0.0437497381141087,0.0114681436749739
"Sample21",0.103960269001052,0.0736041560315103,0.614501675210228,0.151084619536779,0.0568492802204307
"Sample22",0.293530176178867,0.519679134059655,0.10035146232198,0.084422171031779,0.00201705640771949
"Sample23",0.644840955885103,0.0825418342927135,0.214674735391683,0.0579230432425569,1.94311879435638e-05
"Sample24",0.291281976227291,0.0881504193757188,0.479146259988757,0.130817445663052,0.0106038987451818
"Sample25",0.298800203343241,0.208715739551957,0.340209503613174,0.144267152352352,0.00800740113927512
