"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.433806604182219,0.203513341830445,0.221704420450268,0.0926754815661143,0.0483001519709547
"Sample2",0.634244187235993,0.182670169852311,0.110155554262068,0.0515134491029767,0.0214166395466517
"Sample3",0.626290494554631,0.26938958139422,0.0849879530402612,0.0123818993566754,0.00695007165421242
"Sample4",0.323421636404262,0.433242545160173,0.183018240249509,0.0388469769546994,0.0214706012313554
"Sample5",0.574705162807811,0.310749130956477,0.083631572764985,0.0210355000455022,0.00987863342522483
"Sample6",0.652675392029185,0.260150824451002,0.0512404594025261,0.0238071765873707,0.0121261475299164
"Sample7",0.488571110651276,0.356534182706171,0.11113885573577,0.0288520178003813,0.0149038331064015
"Sample8",0.796159822243584,0.0885532383817449,0.0732524273474778,0.0292474123145641,0.0127870997126294
"Sample9",0.52317210525742,0.356595662093496,0.0815918174836164,0.0257471718009518,0.012893243364516
"Sample10",0.714052032180913,0.223307002588198,0.0468860821632169,0.0107500047282028,0.00500487833946987
"Sample11",0.63837828224182,0.250569780761355,0.0835761947448406,0.0179387283664659,0.0095370138855187
"Sample12",0.821385027024471,0.070614485979601,0.0669086916028668,0.0282705133419817,0.012821282051079
"Sample13",0.322776412847619,0.4163656716415,0.185444149859181,0.0514163398117995,0.0239974258399005
"Sample14",0.558027055463628,0.308382249805972,0.104551223979748,0.0194042971975667,0.00963517355308567
"Sample15",0.417301370917417,0.218347013681382,0.231428294643165,0.0864436114981479,0.0464797092598876
"Sample16",0.789332406897943,0.183393395354105,0.0188430504818078,0.00587339540567619,0.00255775186046858
"Sample17",0.889593425765646,0.0556700174560514,0.0443403989005528,0.00697169176658913,0.00342446611116097
"Sample18",0.417152648101356,0.241819098288204,0.266019531373476,0.0505145606132453,0.0244941616237193
"Sample19",0.494708326515171,0.205519088943322,0.209441183018928,0.0586494611760393,0.0316819403465395
"Sample20",0.70208711915777,0.152973231072518,0.106406662006305,0.0257154919825455,0.0128174957808612
"Sample21",0.81460504755207,0.0820169428931884,0.0645978111886181,0.0258777939648351,0.0129024044012887
"Sample22",0.347965511011724,0.502909478887511,0.115603261671746,0.0233325296603546,0.0101892187686651
"Sample23",0.749475599413944,0.155784551503556,0.0575612168218812,0.0240483965346796,0.0131302357259392
"Sample24",0.612228704435512,0.324737394850928,0.0382458888989918,0.0167821636828583,0.00800584813171041
"Sample25",0.523692301520863,0.175381520810306,0.183332766274516,0.0857260352861211,0.0318673761081935
