"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.438747012000599,0.213274269710802,0.214266499219845,0.111578229960475,0.0221339891082793
"Sample2",0.400702928510052,0.124359474766323,0.31791812181378,0.125244579973696,0.031774894936148
"Sample3",0.551330449702809,0.268709189445763,0.0931961217098245,0.0702820736209892,0.0164821655206135
"Sample4",0.38011958393728,0.101050066360312,0.349257549515575,0.136970963559698,0.032601836627134
"Sample5",0.170997609950446,0.396800163675304,0.355580220871339,0.0672691085223976,0.00935289698051286
"Sample6",0.373185694562717,0.1024180002124,0.378246510208664,0.080611200303726,0.0655385947124919
"Sample7",0.262987958483796,0.227243890845823,0.314427095005166,0.166753497470875,0.0285875581943397
"Sample8",0.420582259733566,0.108103037244959,0.361975791857663,0.0862310089086368,0.0231079022551753
"Sample9",0.403695716895509,0.367460664466201,0.163271611921027,0.0479240581214974,0.0176479485957663
"Sample10",0.0953954679281037,0.429550473567418,0.246137042056685,0.179439444269538,0.0494775721782557
"Sample11",0.390513723329901,0.192248778470389,0.264507340813023,0.107711618724278,0.0450185386624094
"Sample12",0.664528378483331,0.156621248144177,0.130019641726803,0.0336182791664232,0.0152124524792659
"Sample13",0.219346050447675,0.358594743522349,0.36470031437746,0.0510684995609307,0.00629039209158551
"Sample14",0.240235966743095,0.31662970901887,0.325718957375126,0.0774550870949429,0.039960279767967
"Sample15",0.900789814350112,0.0635099170555783,0.0157115465040882,0.0140234261803884,0.00596529590983364
"Sample16",0.265823065386426,0.118476563650878,0.453406698224982,0.141207412693036,0.0210862600446784
"Sample17",0.195460991967838,0.481544855366173,0.236373748646888,0.0701095715632636,0.0165108324558369
"Sample18",0.351591097020266,0.415795240615563,0.154547034217398,0.0546163547917095,0.0234502733550633
"Sample19",0.446476426369677,0.388613025966352,0.0863006439385662,0.0578190318539977,0.0207908718714071
"Sample20",0.608584731269564,0.149871923425309,0.17165457356463,0.0619220908298204,0.00796668091067725
"Sample21",0.470298623680137,0.298940992009249,0.130579380366529,0.0831560954756251,0.0170249084684587
"Sample22",0.515133880716161,0.246106334407171,0.192265287690406,0.0334324203263888,0.0130620768598737
"Sample23",0.343726048013674,0.308323174537842,0.280788087671866,0.056594320356453,0.0105683694201658
"Sample24",0.11644433958846,0.341856322848697,0.338173751619665,0.162594639812003,0.040930946131175
"Sample25",0.233738539681957,0.4312007636749,0.168988425399768,0.132921313958494,0.0331509572848817
