"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.459112908706315,0.192776111338882,0.202470686222154,0.0598919978175317,0.0857482959151179
"Sample2",0.439359405965417,0.195958980349056,0.262337128066703,0.0972740266117152,0.00507045900710917
"Sample3",0.17412181627966,0.302477856986909,0.399628008231139,0.0930123713963331,0.030759947105959
"Sample4",0.313689946034991,0.215327908064657,0.263637890204939,0.175845210613911,0.0314990450815024
"Sample5",0.59821793869968,0.273772756574786,0.090986705775354,0.0337218972179786,0.00330070173220096
"Sample6",0.219090896795525,0.601267221249859,0.139489451641589,0.0182012031460088,0.0219512271670186
"Sample7",0.872425696108669,0.079878220390737,0.0206267925143984,0.00307376615961563,0.02399552482658
"Sample8",0.708120647846731,0.0731744494093128,0.118827327342992,0.0567246994825693,0.0431528759183949
"Sample9",0.380120973110635,0.471081077638563,0.0909046789381199,0.0436396062599695,0.0142536640527132
"Sample10",0.635263872328168,0.0706021490460179,0.235695803440546,0.056350383017792,0.00208779216747621
"Sample11",0.779989745748081,0.117585802317316,0.0672152171655939,0.0346619898798165,0.000547244889192437
"Sample12",0.462417805381508,0.270651096878696,0.171162505490187,0.0886536074724082,0.00711498477719991
"Sample13",0.315973101873934,0.236663394924325,0.249052509939925,0.0698116751547963,0.12849931810702
"Sample14",0.513739794301796,0.215679084310715,0.198828215542089,0.0530268790959131,0.0187260267494883
"Sample15",0.25250300510135,0.407157339641267,0.216437880076242,0.022943000642298,0.100958774538844
"Sample16",0.106142405711847,0.46679285613457,0.270430376121072,0.115409131636641,0.0412252303958698
"Sample17",0.601589938570393,0.0457483856410207,0.207461178491175,0.084036001197706,0.0611644960997052
"Sample18",0.106796745000511,0.202089980618406,0.427165936455066,0.210938434471631,0.0530089034543849
"Sample19",0.663742451069913,0.174290392706789,0.0970691472910052,0.0151520506585063,0.0497459582737866
"Sample20",0.181080099533743,0.206664797480381,0.517826976561837,0.0634348693196029,0.030993257104436
"Sample21",0.369121417118075,0.171376006415237,0.290886044236132,0.150557708200718,0.0180588240298368
"Sample22",0.209652530366347,0.154859691286581,0.448834382370747,0.0596534336774588,0.126999962298866
"Sample23",0.736101024941996,0.180143844914924,0.0543885131873282,0.0180524194585916,0.0113141974971595
"Sample24",0.283019364038827,0.48304579715222,0.146550834709024,0.0694543029975203,0.0179297011024089
"Sample25",0.123261432138057,0.562130042094196,0.227704358544052,0.0726215316414488,0.0142826355822463
