"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.47538285962738,0.108613968533931,0.315552661136339,0.0560848707333675,0.0443656399689833
"Sample2",0.208000306841224,0.360984685835552,0.290461284642114,0.120721920708096,0.0198318019730142
"Sample3",0.238807742432686,0.469557476321186,0.1931623352443,0.0851298004189755,0.0133426455828531
"Sample4",0.591203953695355,0.217640458726273,0.125800565312306,0.0583016174222265,0.00705340484383949
"Sample5",0.403872217891065,0.397199253265606,0.157024712975328,0.0386495387421395,0.0032542771258614
"Sample6",0.541658674188527,0.272045183065709,0.127158926887822,0.049559811137794,0.00957740472014814
"Sample7",0.575019934922915,0.17602044615701,0.199740438803687,0.0433535490803998,0.00586563103598861
"Sample8",0.289785597149062,0.0866096045298588,0.356923325716676,0.263094687702804,0.00358678490159869
"Sample9",0.451291577293601,0.336693752408576,0.149341147271465,0.0371553773354438,0.0255181456909141
"Sample10",0.713023392783222,0.0912346583284107,0.111189616713207,0.0670297490331577,0.0175225831420027
"Sample11",0.687496112971609,0.260123736694964,0.030039501933478,0.0196588990344435,0.00268174936550572
"Sample12",0.434690291049493,0.108240410385079,0.388560519985425,0.0406488770532481,0.0278599015267551
"Sample13",0.653372565019357,0.0115429080819883,0.28489154083884,0.0276733120299461,0.0225196740298686
"Sample14",0.717953704139951,0.171015631108121,0.0693369206398735,0.0294485019673583,0.012245242144696
"Sample15",0.525173782039671,0.142318443115795,0.220016456978434,0.0805257619443221,0.0319655559217777
"Sample16",0.811762360226806,0.136780819499663,0.0270697495766341,0.021088231373962,0.00329883932293509
"Sample17",0.555372359231679,0.284937679719472,0.09513626533263,0.0334000800238952,0.0311536156923237
"Sample18",0.671105501760289,0.181201810417716,0.104957123360101,0.0227147035616545,0.0200208609002384
"Sample19",0.217680887648439,0.0740252029795709,0.490732656611402,0.196074707033609,0.0214865457269789
"Sample20",0.25373967024474,0.211677087660047,0.340208032060285,0.0994577094623168,0.0949175005726115
"Sample21",0.688353193509812,0.158694036575657,0.110983433205947,0.0413643787830062,0.00060495792557741
"Sample22",0.270231265253234,0.0996277130250596,0.394978621908563,0.202831658003612,0.0323307418095309
"Sample23",0.0974239982958667,0.342932254555847,0.473761257341733,0.0665170367600139,0.0193654530465393
"Sample24",0.375722013702201,0.163124698793639,0.356735107421383,0.0668320949728488,0.0375860851099291
"Sample25",0.197366798229989,0.64921525952193,0.0871708133767031,0.0566757022688251,0.00957142660255372
