"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.872027957078381,0.0636999736574327,0.0378355895273356,0.0218027596344086,0.00463372010244163
"Sample2",0.885706555357277,0.0658169834075304,0.0285157773634839,0.0163420113308063,0.00361867254090203
"Sample3",0.949869905712679,0.0267300365404455,0.0130520187450486,0.00853578395073235,0.0018122550510942
"Sample4",0.985721810502209,0.00797204089688352,0.00389529898351345,0.00198241019315629,0.000428439424237549
"Sample5",0.88399901196186,0.0585386331994595,0.0344287412596174,0.0189002712318072,0.0041333423472556
"Sample6",0.983147991695386,0.00863655045207396,0.00495323947417078,0.00268729887024737,0.00057491950812208
"Sample7",0.989349128227018,0.00695292033847325,0.00229712663416015,0.00115188673803591,0.000248938062312983
"Sample8",0.981358824906081,0.0124492354529595,0.00377984735531693,0.00195101427042759,0.000461078015215081
"Sample9",0.99999680839568,1.72913825304737e-06,8.31177132642506e-07,5.17273064277016e-07,1.14015870529142e-07
"Sample10",0.845894617386572,0.0950809044915507,0.0370720482022759,0.0184218924592661,0.00353053746033555
"Sample11",0.952528486083012,0.0286995801944174,0.0110799852860868,0.00641726789013482,0.00127468054634855
"Sample12",0.992258136430764,0.00438648711961554,0.00205275511852144,0.00107285131601908,0.000229770015079719
"Sample13",0.849215201702768,0.0855190736050979,0.0413099938831728,0.0196177245567207,0.00433800625224013
"Sample14",0.99641398514341,0.00217425794555381,0.000803150269554477,0.00050071314891526,0.000107893492566499
"Sample15",0.999333124605368,0.000396749258630305,0.000144530651333212,0.000103892296908181,2.17031877598069e-05
"Sample16",0.883129902271265,0.0685725734757444,0.029481117168789,0.0155760785330856,0.00324032855111606
"Sample17",0.982550967227988,0.011286191964177,0.00408548628569768,0.00173271351602701,0.000344641006110101
"Sample18",0.860264609426812,0.079050685129308,0.036531053362091,0.0199717064414949,0.00418194564029421
"Sample19",0.999137448380509,0.000442876148489096,0.000245762285269484,0.000144525065109038,2.93881206231624e-05
"Sample20",0.998927662377218,0.000615747980484285,0.00028815584014044,0.000137987789377702,3.04460127800438e-05
"Sample21",0.911021466805773,0.0552450146059664,0.0201259042599761,0.0111632145886278,0.0024443997396569
"Sample22",0.910166987450783,0.0544138422706929,0.0212391502507451,0.011829955046511,0.00235006498126811
"Sample23",0.645301559807326,0.218154652089109,0.0807687666445397,0.0467902640555117,0.00898475740351368
"Sample24",0.941540354361086,0.0355351955288409,0.0133314133174452,0.00792830348577479,0.00166473330685333
"Sample25",0.918483706513727,0.0468956810306895,0.0217265214380215,0.010663154826239,0.00223093619132293
