"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.920939528224444,0.0496478706444614,0.0191491205565636,0.00850072642614649,0.0017627541483845
"Sample2",0.853329263285335,0.0855979532710577,0.0354736202246283,0.0207755790961326,0.00482358412284598
"Sample3",0.971309493656347,0.018129525254995,0.00603304445994081,0.00373341465134768,0.000794521977369466
"Sample4",0.742482473545786,0.134092885559001,0.073962059063111,0.0408389851772294,0.00862359665487239
"Sample5",0.808473863359291,0.105690934366222,0.0500431818612795,0.0294921506580582,0.00629986975514965
"Sample6",0.999276982989771,0.000422592298364424,0.000175736752407963,0.000101523919986547,2.31640394700984e-05
"Sample7",0.855686767885941,0.0974799396842268,0.0262426410002092,0.0168397578034266,0.00375089362619678
"Sample8",0.918870785815655,0.0477186005125503,0.0205785588874347,0.0107067374389059,0.00212531734545433
"Sample9",0.879555863559457,0.0736714442549583,0.0268238521949529,0.0165952858874475,0.00335355410318442
"Sample10",0.519826829953902,0.278937032668964,0.121001367080644,0.0662030984850153,0.0140316718114744
"Sample11",0.705441294456212,0.202660310912707,0.0569791318466331,0.0288562847641652,0.00606297802028246
"Sample12",0.955370298731345,0.0294255945805041,0.00917795059172956,0.00495728531970943,0.00106887077671167
"Sample13",0.980679372064957,0.011397252580414,0.00485968340834391,0.00254792702523579,0.000515764921048911
"Sample14",0.944375812901047,0.0363824699646879,0.0126794115670915,0.00537471325615653,0.00118759231101688
"Sample15",0.972174598548834,0.0142889789575214,0.00759951927701753,0.00495412939148641,0.000982773825140969
"Sample16",0.677120013744758,0.172789931858361,0.087627511678419,0.0508595272819108,0.0116030154365517
"Sample17",0.931217680681372,0.0380764909074899,0.0181653450236098,0.0101797350102346,0.00236074837729324
"Sample18",0.958338474045022,0.0232560764137973,0.010494224102147,0.00646068900870629,0.00145053643032748
"Sample19",0.95517843434189,0.0270719674199264,0.00963592890397414,0.00669127153614802,0.00142239779806114
"Sample20",0.981190731536216,0.0115957954734553,0.00433873011953309,0.00233463456894253,0.000540108301853011
"Sample21",0.97732465624478,0.0146453350728093,0.00451009807708748,0.00289317129182879,0.000626739313494159
"Sample22",0.972406554882263,0.015001577930283,0.00754370354283937,0.00418980556438165,0.000858358080232585
"Sample23",0.999759400359994,0.000134267679349732,6.4682776762622e-05,3.42389338016288e-05,7.41025009223965e-06
"Sample24",0.99146616819316,0.00439013500260097,0.00273268334551911,0.00117964684026647,0.000231366618453307
"Sample25",0.983973015243564,0.00875453021102832,0.0045330298565185,0.0022461167611771,0.000493307927712237
