"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.168232088790604,0.392832952935747,0.224426829794337,0.184424112620125,0.0300840158591864
"Sample2",0.553606505280904,0.115147298870597,0.23767611128589,0.0400576094581684,0.0535124751044403
"Sample3",0.226092463838121,0.216524131808791,0.427185066712284,0.0962723251982149,0.0339260124425892
"Sample4",0.669719832552409,0.121792439058267,0.148773770278237,0.0172761490458788,0.0424378090652076
"Sample5",0.458696864706248,0.149784912783357,0.276317793659618,0.0999317490596449,0.0152686797911328
"Sample6",0.265888099177347,0.0761607110696244,0.383962057191883,0.193461916464948,0.0805272160961984
"Sample7",0.217201934246728,0.550018160566788,0.165194303894981,0.0312246346185947,0.0363609666729086
"Sample8",0.105312511294614,0.129436801495724,0.613960537861057,0.0865436252885037,0.0647465240601007
"Sample9",0.315349123166884,0.540900511247767,0.111242416280351,0.01882539971565,0.0136825495893483
"Sample10",0.206135770366928,0.141933455986349,0.507162733004766,0.0651270101250477,0.0796410305169098
"Sample11",0.308440211397351,0.0440393010962349,0.467136886197225,0.0318259786828449,0.148557622626344
"Sample12",0.202293559553866,0.283612446512959,0.300808602722174,0.211502434391225,0.00178295681977675
"Sample13",0.249409119124926,0.619228899134947,0.102888948097353,0.0198600518992213,0.00861298174355186
"Sample14",0.270958890968245,0.288236992929748,0.344370146921461,0.0947186969723536,0.00171527220819244
"Sample15",0.758929359897672,0.117803339254858,0.0806787785159785,0.0207245682947547,0.0218639540367374
"Sample16",0.337901023886495,0.381718405102434,0.188757975833679,0.05132630850151,0.0402962866758825
"Sample17",0.382161405900609,0.218466347978959,0.321702696990329,0.0491475526395157,0.0285219964905879
"Sample18",0.642095464242679,0.211340190866889,0.0860113232289473,0.0311779286155414,0.0293750930459437
"Sample19",0.378865674465327,0.0871961148827474,0.353236888747274,0.146186868815494,0.0345144530891576
"Sample20",0.838074343396436,0.109361528677053,0.0374191788249226,0.0144473749431666,0.000697574158421921
"Sample21",0.530037500629446,0.131751512356276,0.218984975703366,0.0550043757318763,0.0642216355790361
"Sample22",0.238763818767625,0.336476916137332,0.32091123612386,0.0809071880132362,0.0229408409579471
"Sample23",0.514754923474973,0.18621326525217,0.202777898308245,0.0368957798961576,0.0593581330684543
"Sample24",0.185086135364699,0.516018828713761,0.19508020462036,0.0972846171055648,0.00653021419561593
"Sample25",0.162007567091187,0.370868111083644,0.266422182381879,0.140739430677848,0.0599627087654416
