"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.210277981216447,0.150666952783768,0.306584448029159,0.2211132490479,0.111357368922726
"Sample2",0.261259856911096,0.430807651969589,0.194482133660051,0.0487798562513722,0.0646705012078923
"Sample3",0.560744973544768,0.390773683724086,0.0265421708376043,0.0155107870339111,0.00642838485963015
"Sample4",0.258148589380026,0.253886255996858,0.290186811840638,0.145837915336629,0.0519404274458488
"Sample5",0.439772210289118,0.281770642074376,0.191514286256432,0.0653535970002022,0.0215892643798719
"Sample6",0.241306685150255,0.58470111441872,0.119804374210006,0.0242401001331424,0.029947726087876
"Sample7",0.229430799715573,0.506518831619326,0.210107676514044,0.0258649670497981,0.0280777251012588
"Sample8",0.503896441071813,0.18318988839548,0.195583043889787,0.05869511965577,0.0586355069871506
"Sample9",0.0959423368076617,0.183121471214507,0.36158468336113,0.290436912676962,0.0689145959397385
"Sample10",0.446487794780585,0.102504057987459,0.32411439085534,0.0268048237446598,0.100088932631955
"Sample11",0.438583082971498,0.342223875560128,0.135686291892919,0.0333899734952363,0.0501167760802185
"Sample12",0.565661186094808,0.218485189809344,0.118007518967017,0.0483940623386399,0.0494520427901906
"Sample13",0.172945203001898,0.310440358998282,0.319566886640345,0.134362107627917,0.062685443731559
"Sample14",0.533255355946381,0.175352615999714,0.19881019469576,0.0606490450528711,0.0319327883052737
"Sample15",0.420006422821539,0.24793855073146,0.238932123913928,0.0694626864246304,0.0236602161084422
"Sample16",0.265458111903264,0.11490607359022,0.342153040635339,0.252393639933543,0.0250891339376337
"Sample17",0.292770718037844,0.528309418525682,0.121258591827638,0.033301274293442,0.0243599973153938
"Sample18",0.213814233994205,0.307382954758515,0.321432035774562,0.116558251250505,0.0408125242222125
"Sample19",0.537919512912222,0.299986748122254,0.099767771865585,0.0595798934780192,0.00274607362192
"Sample20",0.696054669926203,0.0931323433786298,0.123159554247082,0.0714352439988815,0.0162181884492042
"Sample21",0.320851606262162,0.0481772096717571,0.339288608926576,0.0838848196655927,0.207797755473912
"Sample22",0.52280085182203,0.243325057135699,0.103202238265243,0.103124099435111,0.0275477533419163
"Sample23",0.594763313959539,0.28885503852065,0.0816934853680363,0.0267041879808178,0.00798397417095656
"Sample24",0.136409317111201,0.329606185179857,0.343602860174611,0.103435110675587,0.0869465268587448
"Sample25",0.780152351990238,0.179711320317978,0.0306285919013952,0.00881138425054244,0.000696351539847082
