"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.628092971201173,0.0278635383603113,0.179591797322686,0.163197406238182,0.001254286877647
"Sample2",0.759589490281081,0.0105215063298264,0.173864141520859,0.0523924681055304,0.0036323937627034
"Sample3",0.40019739479869,0.386590012497649,0.165513547704316,0.0414328665803072,0.00626617841903766
"Sample4",0.458595958757644,0.232428804153316,0.149006754446025,0.0716966117416428,0.0882718709013721
"Sample5",0.513909555819774,0.0625329764658285,0.285337199171581,0.0520640265425149,0.086156242000301
"Sample6",0.445501202436034,0.364214399174831,0.13129707992613,0.0434805870007378,0.0155067314622668
"Sample7",0.699267969701638,0.0260518455959615,0.18050709205888,0.0658957214374713,0.0282773712060489
"Sample8",0.707870955241202,0.112834863477363,0.135129237355205,0.0171439732659477,0.0270209706602822
"Sample9",0.724740762331355,0.056043951499465,0.142870607213902,0.0729957058478943,0.00334897310738352
"Sample10",0.321888491709439,0.127458601922503,0.364784402818957,0.183302637623949,0.00256586592515137
"Sample11",0.629679224108256,0.177256116710029,0.130289227525798,0.0300578108281356,0.0327176208277816
"Sample12",0.397679780025551,0.280159790328746,0.206046395128508,0.0782042647221917,0.0379097697950031
"Sample13",0.531003357143884,0.333743765688904,0.0570968136676131,0.0680336475367689,0.0101224159628296
"Sample14",0.252460798379756,0.387572424840742,0.237551261307035,0.0117987484040427,0.110616767068425
"Sample15",0.640781129847379,0.218912159073297,0.0919602337611255,0.028258398562324,0.0200880787558742
"Sample16",0.20758419403033,0.205628879352497,0.392045390258004,0.144532790103848,0.0502087462553215
"Sample17",0.40897492159094,0.330052102835188,0.233459548409312,0.0237204644578707,0.00379296270668827
"Sample18",0.136236658339306,0.530806711390684,0.299224721059283,0.0332157640277754,0.000516145182950997
"Sample19",0.664743947316609,0.0399844023824777,0.166600826872971,0.0865803106623736,0.0420905127655684
"Sample20",0.468663599261778,0.181413711939077,0.217741773618302,0.0418687303437675,0.0903121848370756
"Sample21",0.825331948608871,0.00793917733228716,0.0998561657646465,0.0488026246876662,0.0180700836065289
"Sample22",0.514545651935945,0.350291307006638,0.0884085672291854,0.0404952374888636,0.00625923633936802
"Sample23",0.212170979747641,0.361884819467341,0.283093079829427,0.130625699472214,0.0122254214833784
"Sample24",0.340231852982935,0.0850323508061162,0.45128416746929,0.0359410870851125,0.0875105416565464
"Sample25",0.484104863594426,0.114171167931953,0.258370130613858,0.139303962204325,0.00404987565543813
