"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.910429623593919,0.0525865509479559,0.0215789831083929,0.0125001487828043,0.0029046935669275
"Sample2",0.977334898706641,0.0147426250303188,0.00492994763203977,0.00249394249389758,0.000498586137102905
"Sample3",0.96332125771007,0.0194056680574435,0.0101008330270975,0.00585935292437789,0.00131288828101135
"Sample4",0.590547490581666,0.283995224665585,0.0750031381095922,0.0408928612543242,0.00956128538883273
"Sample5",0.999441362340279,0.000310761666946714,0.000146187636050901,8.4427652536457e-05,1.72607041873452e-05
"Sample6",0.960506520781457,0.0254102083011701,0.00789974133548594,0.00514338259857096,0.00104014698331566
"Sample7",0.9983244092782,0.000994532634593415,0.000413727928083118,0.000220841362980103,4.64887961438211e-05
"Sample8",0.996041777368485,0.00268380264432237,0.000820954951950488,0.000371135945450209,8.23290897918411e-05
"Sample9",0.998983513285756,0.000540045867234604,0.000271737654026168,0.000166367087128344,3.83361058551428e-05
"Sample10",0.890842156018003,0.0627736249940429,0.0277312336547416,0.015080917501228,0.00357206783198444
"Sample11",0.998883407487829,0.000539855086306879,0.000321393423582296,0.000207561918327026,4.77820839546876e-05
"Sample12",0.990123373337148,0.00571349210477934,0.00242173175299065,0.00144426963754369,0.000297133167537926
"Sample13",0.999524767568705,0.000267790666516752,0.000125898108153855,6.67208091106016e-05,1.48228475142281e-05
"Sample14",0.983352309056435,0.00836804830743565,0.00468482064545827,0.00296825518523584,0.000626566805435567
"Sample15",0.999701519302682,0.000181218524607845,6.83440175788696e-05,3.99223709064772e-05,8.99578422511204e-06
"Sample16",0.986493020778465,0.0085530176044169,0.00308491872659661,0.00156569863109952,0.000303344259422175
"Sample17",0.998479850654583,0.000967223154195269,0.000332283175308854,0.000180614803462619,4.0028212450701e-05
"Sample18",0.998689024453112,0.000883275820528275,0.000254092790605157,0.000140163535929438,3.34433998249913e-05
"Sample19",0.998136653391298,0.00102601109445647,0.000488084383922152,0.000283513833282591,6.57372970411419e-05
"Sample20",0.904923058485681,0.0619774021849983,0.0199780916393553,0.0108365035399452,0.0022849441500198
"Sample21",0.994714632646365,0.00280886773973326,0.00140037429876214,0.000881854350049075,0.000194270965091021
"Sample22",0.999954090897752,2.94375932693645e-05,9.53522841205425e-06,5.73475702542921e-06,1.20152354148359e-06
"Sample23",0.881793130553173,0.0654981040748508,0.030853895117186,0.0180115892629225,0.00384328099186801
"Sample24",0.953742921389335,0.0270819317599359,0.0119450016514445,0.00600013812666096,0.00123000707262365
"Sample25",0.999804097819425,0.000113492950205067,5.1525783590554e-05,2.53267775595341e-05,5.55666921992514e-06
