"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.525177015403147,0.322082125125056,0.13706655757654,0.0119740514659406,0.00370025042931698
"Sample2",0.513037150188143,0.308248913358471,0.116200681122092,0.0517022598114409,0.0108109955198537
"Sample3",0.186689896830779,0.211002316629248,0.396745649476133,0.173652297391745,0.0319098396720947
"Sample4",0.508359957952462,0.132013947978372,0.266944788340178,0.0655068877259871,0.0271744180030009
"Sample5",0.601035074751367,0.168609351458595,0.202814378312972,0.0233774431302761,0.00416375234678899
"Sample6",0.588292869266168,0.155509967053527,0.127800435013435,0.0883760824094409,0.0400206462574296
"Sample7",0.496820319585303,0.196308899691867,0.223243339833664,0.0644487981017734,0.0191786427873922
"Sample8",0.531983579717495,0.259153965518779,0.173639956536076,0.0304131826196236,0.00480931560802695
"Sample9",0.11421889019562,0.601669549341509,0.238371299984545,0.037595015501324,0.00814524497700208
"Sample10",0.168354086607335,0.594039911057412,0.091507096903371,0.103897501160337,0.0422014042715449
"Sample11",0.21647631886364,0.265177357245091,0.320375669142751,0.151198099942752,0.0467725548057666
"Sample12",0.174921403676045,0.291803092414821,0.233215107344897,0.256272758162196,0.0437876384020421
"Sample13",0.625497298905577,0.120116959090298,0.158466279391149,0.0698168556473946,0.0261026069655816
"Sample14",0.459193356484003,0.0665906555446445,0.29085451996733,0.131543870451421,0.0518175975526022
"Sample15",0.421440558313353,0.149830127548564,0.131366380966399,0.205552313414906,0.0918106197567777
"Sample16",0.694344170003882,0.0517747241688947,0.183241264704277,0.053095995459175,0.0175438456637712
"Sample17",0.0908580963948698,0.0621589929204978,0.480821799872432,0.324728844234109,0.0414322665780918
"Sample18",0.320485012729516,0.339963633289579,0.227589302899919,0.080103365365395,0.0318586857155908
"Sample19",0.235419793387831,0.236342051318778,0.442710451742392,0.0669048833174775,0.0186228202335212
"Sample20",0.328092056759981,0.376750432857001,0.235468011034681,0.0489452150396621,0.0107442843086757
"Sample21",0.925130426281087,0.0368017978272451,0.0222148632743001,0.0134917085515287,0.00236120406583911
"Sample22",0.697177450025243,0.232244737552363,0.0371549680724399,0.0263130935823101,0.00710975076764431
"Sample23",0.291845759167098,0.158384219878279,0.326609285140558,0.184289810252914,0.0388709255611502
"Sample24",0.476011028975903,0.23101933049228,0.171744216216714,0.0967024071159775,0.0245230171991256
"Sample25",0.47538285962738,0.120008495186211,0.316202059846547,0.0710462427168243,0.0173603426230385
