"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.998455283759272,0.000815144158501709,0.000416635573048351,0.000255024721182737,5.79117879952528e-05
"Sample2",0.999394895428504,0.000341550176601553,0.000136141449519821,0.000103678179590651,2.37347657835156e-05
"Sample3",0.987884096230127,0.00713196450466091,0.00298425916206267,0.00163912663517746,0.00036055346797167
"Sample4",0.940225707902466,0.034515441057799,0.0157054140088938,0.00800167276468647,0.00155176426615487
"Sample5",0.992163542211182,0.00455142759241059,0.00207440587733551,0.000978253817400459,0.000232370501671585
"Sample6",0.991059986017825,0.00583792158814181,0.00188407060429673,0.000997766572052328,0.000220255217684504
"Sample7",0.999999126301242,4.32924543182844e-07,2.46912372702418e-07,1.59463824477217e-07,3.43980177567887e-08
"Sample8",0.99830405629477,0.000827010985798454,0.000509765948950599,0.000297118243899098,6.20485265818119e-05
"Sample9",0.989785832846015,0.00566045707634517,0.00282452570685117,0.00143215701329528,0.000297027357493644
"Sample10",0.9657711772739,0.0177939351741801,0.0103691317468192,0.00502184035697642,0.00104391544812438
"Sample11",0.999313878912093,0.000395666431930479,0.000167537052814544,0.000102098144585958,2.08194585757967e-05
"Sample12",0.9753268033236,0.0158007759293662,0.00494202729026363,0.00327906661632243,0.000651326840447876
"Sample13",0.995458975291995,0.00260292640642895,0.00123620358369716,0.000565762313019109,0.000136132404859551
"Sample14",0.961042044942522,0.0236385004599679,0.00886329273679102,0.00532406227245207,0.00113209958826701
"Sample15",0.989110175255148,0.00706612260863829,0.00226298175492262,0.00128684704052105,0.000273873340769711
"Sample16",0.992108888746388,0.00439909651931396,0.00210838659538457,0.00113245070916714,0.000251177429745975
"Sample17",0.948424837489576,0.0247710815716529,0.0169534718458684,0.0082525611612897,0.00159804793161355
"Sample18",0.948621523036521,0.029929180545523,0.0137610711909836,0.0063275905417546,0.00136063468521764
"Sample19",0.852448141835664,0.0845022522616468,0.0396855592490331,0.0193453070790551,0.00401873957460101
"Sample20",0.998483960270757,0.000930976277755591,0.000355326361268467,0.000193043572346494,3.66935178725271e-05
"Sample21",0.941576517984052,0.0362662965909669,0.0125986997426413,0.00778086122411139,0.00177762445822801
"Sample22",0.806200133846729,0.131353040540321,0.0378969903742222,0.0202057621636671,0.00434407307506064
"Sample23",0.984293193599786,0.0076385869149816,0.0051328997354548,0.00242965538622772,0.000505664363549598
"Sample24",0.994588384008836,0.00294467778183229,0.00140004338481652,0.000877882418438023,0.000189012406077403
"Sample25",0.998843659042285,0.000628675715728247,0.000324737836482708,0.000168344211584093,3.45831939201705e-05
