"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.72385339132145,0.0337567530044635,0.192844388584734,0.0335772037305854,0.015968263358767
"Sample2",0.666941093649099,0.191671512356107,0.119456225492329,0.0150397660657264,0.00689140243673892
"Sample3",0.806500167121045,0.0655884468093198,0.0854244774087863,0.0272298561144393,0.01525705254641
"Sample4",0.427490030486732,0.141362009449028,0.322273471141135,0.0763695484498145,0.0325049404732902
"Sample5",0.674552602148005,0.175671516858429,0.0942490514490501,0.0382322806505913,0.0172945488939248
"Sample6",0.500206466673906,0.332932418925325,0.0914826134983166,0.0522559341342631,0.0231225667681889
"Sample7",0.61444607077083,0.271838492072046,0.0747550494167145,0.02537327779437,0.0135871099460394
"Sample8",0.454347224927749,0.38412924237416,0.102705762712494,0.0394145962643391,0.0194031737212578
"Sample9",0.745833937208891,0.105663577017387,0.122629170103515,0.0176732907541581,0.00820002491604853
"Sample10",0.842629829480051,0.0815420225515001,0.0559137500897264,0.013507640302872,0.00640675757585001
"Sample11",0.412745126720447,0.503352068081185,0.06185045521415,0.0149395218447303,0.00711282813948703
"Sample12",0.283663456868709,0.295004356215627,0.230466851281314,0.130465454500953,0.0603998811333968
"Sample13",0.744720483536439,0.223696701598827,0.0273817045684733,0.00281422679248327,0.00138688350377722
"Sample14",0.871995402933889,0.0502285253719322,0.0505977447980448,0.0179375097248626,0.00924081717127188
"Sample15",0.758176505741735,0.16344960117471,0.0640092946604725,0.0094762156448483,0.00488838277823366
"Sample16",0.678719601566886,0.239995088223534,0.049481158825013,0.0218048272878874,0.00999932409667919
"Sample17",0.400002268733318,0.391164898595322,0.139411256301152,0.0461725997104223,0.0232489766597851
"Sample18",0.420569787517461,0.384049105466917,0.110621233066244,0.0558296917801748,0.0289301821692037
"Sample19",0.147009083503582,0.688769455359595,0.119276367507329,0.0296996475023362,0.0152454461271573
"Sample20",0.640621892297673,0.240695874044786,0.0852964428534392,0.0226132522326014,0.0107725385715005
"Sample21",0.609292040740626,0.219745673769212,0.138119726924417,0.0224280266728736,0.010414531892872
"Sample22",0.340320055951555,0.151078453007431,0.332914507029044,0.125128743995107,0.0505582400168631
"Sample23",0.255867036998951,0.2434539186803,0.344945919711093,0.103147447069891,0.0525856775397652
"Sample24",0.328118694534696,0.264612065284053,0.223872177152098,0.129521500018508,0.0538755630106442
"Sample25",0.653583372623001,0.26350266482134,0.0480250049450302,0.0228232035544614,0.0120657540561671
