"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.961822869933886,0.0228125125777089,0.00875274947029203,0.00551618865048286,0.00109567936763033
"Sample2",0.897528973972537,0.0596137979741568,0.0244017681182991,0.0153161368280493,0.00313932310695757
"Sample3",0.997871509690869,0.00126799566339003,0.000504642562075335,0.000294372369729328,6.14797139367364e-05
"Sample4",0.925635155025368,0.04267771019967,0.0191583496694977,0.0102298272604153,0.0022989578450494
"Sample5",0.970253246531591,0.0172415879821792,0.0068746345453518,0.00461411155731869,0.00101641938355901
"Sample6",0.710385004336707,0.172588368678872,0.0706123715608255,0.0379617267949255,0.00845252862867022
"Sample7",0.967681059991639,0.0159070555688805,0.00994437415587617,0.00533418986923053,0.00113332041437372
"Sample8",0.84355527231409,0.0949770767486977,0.0387830053333291,0.0184563387779615,0.00422830682592146
"Sample9",0.562479423166596,0.264810837053404,0.0996488581040644,0.0603895497821924,0.0126713318937431
"Sample10",0.998499938800939,0.00086483136154735,0.000402086018180954,0.000190143445881998,4.30003734506857e-05
"Sample11",0.890648142632646,0.0628127081631626,0.0284198858506217,0.0147717307976298,0.00334753255593995
"Sample12",0.878361260757458,0.0626058350661348,0.0364356968207192,0.0185325646079956,0.00406464274769223
"Sample13",0.731793859529057,0.143423702541447,0.0741653748837448,0.0416063824576992,0.00901068058805192
"Sample14",0.696003489436818,0.156688958963771,0.0898246500281014,0.0472174927093899,0.0102654088619202
"Sample15",0.997701073756881,0.00141737100789214,0.000522480476121706,0.000295812794497985,6.32619646067286e-05
"Sample16",0.999824036297517,8.66281402344758e-05,5.32693300082512e-05,3.02434716349027e-05,5.82276060488806e-06
"Sample17",0.994676915282689,0.00346155023814693,0.00112723059996582,0.000610584687394059,0.000123719191803993
"Sample18",0.914473758227753,0.0500510352283833,0.0220125624132687,0.011022670138834,0.00243997399176107
"Sample19",0.982985386294891,0.0107619865980045,0.00366734613510964,0.00212237086099312,0.000462910111002046
"Sample20",0.860446001369401,0.0902332327660826,0.0305028506634582,0.0154178510455501,0.00340006415550843
"Sample21",0.530894842673879,0.257790887031356,0.128726497177874,0.0673728047641437,0.0152149683527486
"Sample22",0.967201400112379,0.0178196387728272,0.00846195588555327,0.00527386868837851,0.00124313654086216
"Sample23",0.948076551497256,0.0271043641560477,0.0150277173740702,0.00804914925979076,0.00174221771283574
"Sample24",0.912555139050026,0.051340570268524,0.0221850469334243,0.011615085800616,0.00230415794740988
"Sample25",0.887006040257692,0.0671682890459242,0.0258062137425465,0.016559763392454,0.00345969356138296
