"Firmicutes","Actinobacteria","Proteobacteria","Bacteroidetes","Other"
"Sample1",0.341969984232735,0.114332653429066,0.281397189188926,0.254231492681149,0.00806868046812437
"Sample2",0.484020960953794,0.282123229035048,0.163595792307736,0.061857461992772,0.00840255571065032
"Sample3",0.502744316523391,0.152905580390513,0.268085191679594,0.0668242503072797,0.00944066109922248
"Sample4",0.141228057839959,0.472709826758868,0.274189915554754,0.106852282276883,0.0050199175695364
"Sample5",0.302160673477488,0.156404161106547,0.428199813184703,0.0861235655393197,0.0271117866919414
"Sample6",0.54483255060697,0.338702399832797,0.0690361288256037,0.0448639548194997,0.00256496591512946
"Sample7",0.226859267255832,0.553750239146108,0.133509636248791,0.0707706993453991,0.01511015800387
"Sample8",0.230729393763526,0.186113831802832,0.298078405037767,0.244860988324177,0.040217381071698
"Sample9",0.307246444289092,0.320073920337779,0.261678756525353,0.100190057088155,0.0108108217596214
"Sample10",0.43848402372272,0.127210419900474,0.318252095491281,0.0875408676210609,0.0285125932644636
"Sample11",0.413577586909771,0.246374975009486,0.231552783227386,0.0971045029767522,0.0113901518766042
"Sample12",0.217181258378952,0.163843334096306,0.240325646270851,0.365464350447932,0.0131854108059596
"Sample13",0.313106130973326,0.0962465419078868,0.315286081912543,0.215794192624767,0.0595670525814778
"Sample14",0.520154900472688,0.212944761629708,0.177359172770171,0.0828228308623606,0.00671833426507241
"Sample15",0.42588795503266,0.349882286301573,0.137595402869032,0.0686251666561509,0.0180091891405842
"Sample16",0.516131539479863,0.300850645242705,0.143065321981761,0.0358343267906275,0.00411816650504292
"Sample17",0.347708392851424,0.0430031106891119,0.35710694070539,0.0967514029568154,0.155430152797259
"Sample18",0.620385709195451,0.189262474041071,0.105513791136173,0.0810391407833481,0.00379888484395717
"Sample19",0.373463254558297,0.220094463341436,0.230094976410591,0.173448033703805,0.00289927198587067
"Sample20",0.496153608670575,0.117384865958737,0.252157479377849,0.0577358040066603,0.0765682419861793
"Sample21",0.262675029734936,0.0910408094835801,0.408756696545915,0.22606639075591,0.0114610734796594
"Sample22",0.491928646843483,0.118161135444594,0.237537764663069,0.140430188809551,0.0119422642393024
"Sample23",0.490234075235162,0.316590778113341,0.158632400287641,0.023719084063582,0.0108236623002739
"Sample24",0.277721969511066,0.396764618976886,0.150015892595567,0.154429001809073,0.0210685171074088
"Sample25",0.593441007953501,0.109886316567479,0.167235510942625,0.0751212939215595,0.0543158706148361
